Country Name,Region,Income Group,Happiness Score,Year,SP.POP.DPND,GC.XPN.TOTL.GD.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS
Ecuador,Latin America & Caribbean,Upper middle income,5.976,2016,55.2968223188994,22.718199863808024,99937696000.0,-1.22638398463877,25.4672771323445,-0.8803604447978159,7.7,14.8,16385068,256370.0,14.083486672750773,38.5213403358829,4.59700012207031
Ecuador,Latin America & Caribbean,Upper middle income,6.00799989700317,2017,55.138115628294706,21.889419377476447,104295862000.0,2.36838652633651,25.5241737203342,3.56933316972858,7.5,14.5,16624858,256370.0,12.363918853578701,42.4217213910174,3.8361999988555895
Spain,Europe & Central Asia,High income,6.329,2015,51.024181450528005,20.5602232596727,1197789902774.43,3.4322533279236502,22.6611530762094,7.78656408064403,1.9,3.2,46444832,505923.984375,14.430582278856098,63.6103955748066,22.057300567627
Spain,Europe & Central Asia,High income,6.3610000000000015,2016,51.3887383981403,19.7028757592609,1237255019653.86,3.2744627396774195,23.505036110152503,3.51619299405155,1.8,3.1,46484062,505935.0,13.847738354721699,62.876009591228396,19.634700775146502
Spain,Europe & Central Asia,High income,6.40299987792969,2017,51.8000660172784,17.4107840488182,1311320015515.99,3.05171961619506,23.811811333531605,3.78339647270818,1.7,3.1,46572028,505935.0,10.494625561838,65.5188534127607,17.2236003875732
Estonia,Europe & Central Asia,High income,5.4289999999999985,2015,53.733337073215196,36.5938182985703,22566956982.229,1.6742866228291597,27.817186110331203,1.98227581311427,1.4,3.1,1315407,45340.0,21.9701991856671,153.210232763911,6.18660020828247
Estonia,Europe & Central Asia,High income,5.517,2016,54.67053796556971,37.2347741593805,23337907618.5174,2.06326278488234,26.5183678431392,-0.198606774454575,1.3,2.9,1315790,45340.0,22.430350428001297,154.102849661032,6.76170015335083
Estonia,Europe & Central Asia,High income,5.61100006103516,2017,55.8110529813012,17.4107840488182,25921079612.3337,4.854136829070679,28.420820210877,3.9447000474030203,1.2,2.7,1315480,45340.0,10.494625561838,151.580848491876,5.76039981842041
Ethiopia,Sub-Saharan Africa,Low income,4.512,2015,82.1200039373342,16.095473640154356,64464547915.2698,10.3924630202334,19.7417760345793,18.222644064024397,30.8,64.2,99873033,1104300.0,15.968009034510498,39.6561241449515,5.029224991798399
Ethiopia,Sub-Saharan Africa,Low income,4.508,2016,80.5242358915546,16.8631950311951,73000980433.9486,7.56176669205257,22.3759908180035,18.3902012789666,29.8,61.2,102403196,1104300.0,15.794756252944413,35.506336628652704,1.36699998378754
Ethiopia,Sub-Saharan Africa,Low income,4.46000003814697,2017,78.82648829106859,17.381392803189584,80561496133.9172,10.245810850259,24.1420060044635,17.4108004855573,28.9,58.5,104957438,1104300.0,17.717523008111915,31.450646941089,13.39870023727415
Finland,Europe & Central Asia,High income,7.4060000000000015,2015,57.86572661313371,40.5803324364039,232464833065.554,0.13508225544482902,20.298753840575603,-1.3137858989341,1.7,2.4,5479531,338446.015625,20.6789946756741,73.459953054331,9.37590026855469
Finland,Europe & Central Asia,High income,7.4129999999999985,2016,59.123499377295296,39.919267007456895,238677672281.61102,2.13538181526189,20.855714106955,1.8551743935696798,1.8,2.3,5495303,338450.0,21.0007739615244,72.8075338434373,8.818400382995609
Finland,Europe & Central Asia,High income,7.468999862670901,2017,60.34644682382529,17.4107840488182,251884887972.76602,2.6342547459563797,22.361557251635197,4.54817685397218,1.8,2.3,5511303,338450.0,10.494625561838,76.7163858591101,8.640199661254881
France,Europe & Central Asia,High income,6.575,2015,59.244743622700604,48.4046356676031,2438207896251.84,1.06746164702885,22.145874878094897,1.10648129656848,2.4,4.2,66593366,549086.9921875,23.1817040508872,61.75169393458611,10.3593997955322
France,Europe & Central Asia,High income,6.478,2016,60.052427286309296,48.254035775439704,2465134297438.91,1.1876503808742,21.867809283809198,1.50418366805378,2.4,4.2,66859768,549086.9921875,23.1451317617412,61.12889532650561,10.0567998886108
France,Europe & Central Asia,High income,6.44199991226196,2017,60.776302647844105,17.4107840488182,2582501307216.42,1.81940018089266,22.356978755991697,1.4855387820888502,2.4,4.2,67118648,549086.9921875,10.494625561838,62.86603205910011,9.397199630737301
Gabon,Sub-Saharan Africa,Upper middle income,3.896,2015,67.43712568616971,25.654971181203965,14377324797.637,3.8788993950789,47.3451918435789,-1.6046869649978701,22.5,52.5,1930175,267670.0,20.347282864431133,73.9497814588281,16.28279995918274
Gabon,Sub-Saharan Africa,Upper middle income,4.121,2016,67.624203487299,29.415295846271924,14014369641.7689,2.09144220829562,44.91957456159571,4.957237924305691,22.0,50.1,1979786,267670.0,23.669330613825025,70.1333810645308,18.905333360036217
Gabon,Sub-Saharan Africa,Upper middle income,4.46500015258789,2017,67.65142452677901,24.51033082104075,15013950984.084,0.49531911600450895,47.290420847408704,-4.0945067108571,21.5,48.3,2025137,267670.0,20.340555997799598,75.10353023431242,17.039399623870878
United Kingdom,Europe & Central Asia,High income,6.867000000000001,2015,55.535967610507605,38.4164126609475,2885570309160.86,2.34593951714504,15.2585034337761,-0.008855519754619,2.7,4.5,65128861,243610.0,25.159723137737004,56.4764707844448,5.301199913024901
United Kingdom,Europe & Central Asia,High income,6.725,2016,56.17486701263329,37.2992867660804,2650850178102.14,1.93579094969158,15.345098153069,0.233807641512925,2.7,4.4,65595565,243610.0,25.5971162999647,58.582313245328905,4.81319999694824
United Kingdom,Europe & Central Asia,High income,6.71400022506714,2017,56.809673336936505,17.4107840488182,2622433959604.16,1.787150984874,15.848840667478699,2.5293639558563,2.6,4.3,66022273,243610.0,10.494625561838,62.4618308060607,4.33479976654053
Georgia,Europe & Central Asia,Lower middle income,4.297,2015,49.9908401924286,25.689992938098698,13993546747.7492,2.88031881486216,13.971910240741698,-1.15910301718696,7.9,12.1,3717100,69700.0,23.774107708442003,107.00818348110901,14.0799999237061
Georgia,Europe & Central Asia,Lower middle income,4.252,2016,50.7798447242865,25.689678597324,14378016729.1587,2.84897337602513,17.0061037924404,4.20124742410212,7.2,11.4,3719300,69700.0,23.4709470613726,102.92960091532,13.970000267028801
Georgia,Europe & Central Asia,Lower middle income,4.28599977493286,2017,51.622031069247505,24.7633751956788,15081338092.2875,4.8332305269000395,20.4238912747463,3.0321562214212996,6.7,10.8,3717100,69700.0,23.7572086722193,112.514219317545,13.9300003051758
Ghana,Sub-Saharan Africa,Lower middle income,4.633,2015,72.9583347232962,26.0469261298067,49181854798.2552,2.1782067443939,20.5181578251157,3.6595816556034904,26.0,54.7,27582821,238540.0,21.1512856950324,75.5863939908231,6.80620002746582
Ghana,Sub-Saharan Africa,Lower middle income,4.276,2016,72.6081814631455,21.077197244618002,55009730600.0307,3.4477929912972796,24.1883915490657,7.91907393150535,25.1,51.8,28206728,238540.0,13.489384413798817,69.3576702283933,4.739756402296899
Ghana,Sub-Saharan Africa,Lower middle income,4.11999988555908,2017,72.13647492511691,28.9841078178669,58996776237.7603,8.143446548798519,20.9815375468198,9.516164546472039,24.2,49.3,28833629,238540.0,23.236696233425494,73.648204604407,14.07290382738466
Guinea,Sub-Saharan Africa,Low income,3.656,2015,84.1794945104257,16.095473640154356,8794202409.5678,3.81494988965694,-5.28562050832527,9.984623700597231,25.0,91.7,12091533,245860.0,15.968009034510498,72.4427259419684,5.029224991798399
Guinea,Sub-Saharan Africa,Low income,3.607,2016,83.681605928821,16.8631950311951,8694360304.563671,10.4541058171845,-0.30493202736877195,5.56654039181697,24.5,88.7,12395924,245860.0,15.794756252944413,110.971585001091,1.36699998378754
Guinea,Sub-Saharan Africa,Low income,3.50699996948242,2017,83.12882287107229,17.381392803189584,10472514514.62,10.6043228447496,12.471362095123698,2.72665299834813,24.1,85.7,12717176,245860.0,17.717523008111915,146.766589620096,13.39870023727415
Greece,Europe & Central Asia,High income,4.857,2015,52.6573038859537,52.0202877148314,195541761243.14398,-0.29090229694254804,9.870534357230019,2.97639524528779,2.7,4.8,10820883,131960.0,24.9381804066096,63.3936164816987,24.8971004486084
Greece,Europe & Central Asia,High income,5.033,2016,52.75886715443029,48.83487914669661,192690813126.86,-0.24431474084669003,9.88745894465287,8.53492705431343,2.9,5.1,10775971,131960.0,26.697012925781898,61.63986901898729,23.5391006469727
Greece,Europe & Central Asia,High income,5.227000236511231,2017,52.9303926746366,17.4107840488182,200288277129.038,1.3513283886234901,10.651276722233801,3.53672897382278,3.0,5.3,10760421,131960.0,10.494625561838,67.5162659274226,21.4876003265381
Guatemala,Latin America & Caribbean,Upper middle income,6.122999999999998,2015,68.7450422329077,11.8459190081832,63767597193.9175,4.14004435825474,4.63931794164329,3.45043698930868,13.8,29.6,16252429,108890.0,10.213089673546301,51.306263694826896,2.50620007514954
Guatemala,Latin America & Caribbean,Upper middle income,6.324,2016,67.3687672995992,11.8411965958655,68663653469.1246,3.0924825576909303,4.96691590801648,3.55528119727384,13.3,28.6,16582469,108890.0,10.393942231726001,47.0048783441723,2.8264000415802
Guatemala,Latin America & Caribbean,Upper middle income,6.4539999961853,2017,65.9612859443714,21.889419377476447,75620095537.5005,2.7603384836662204,3.9991980547428296,2.10787095036058,12.9,27.6,16913503,108890.0,12.363918853578701,45.6572306721025,7.20705011487007
Honduras,Latin America & Caribbean,Lower middle income,4.788,2015,59.7585907315429,21.9760874717835,20979767785.2104,3.84007997093951,8.18709258713846,3.94567851598708,10.8,19.6,8960829,112490.0,17.3444720611594,107.26440535424,4.59159994125366
Honduras,Latin America & Caribbean,Lower middle income,4.871,2016,58.2928201094743,19.99959879351675,21643936938.9096,3.75214890971107,8.05211159857178,2.91246749897931,10.4,18.9,9112867,112490.0,16.924317793532154,100.487881072994,4.66820001602173
Honduras,Latin America & Caribbean,Lower middle income,5.1810002326965305,2017,56.9761279411421,20.7496723819147,22978532896.7816,4.78529790989262,8.480355071928031,4.03091306288322,10.0,18.2,9265067,112490.0,17.20901397926205,102.41577204779499,4.0479998588562
Croatia,Europe & Central Asia,High income,5.759,2015,50.854919090866396,37.38172629572749,49490142433.1046,2.4005918833643,22.373041769078398,4.604797884353251,3.1,4.8,4203604,56590.0,21.41258762946594,93.904974524731,16.175199508667
Croatia,Europe & Central Asia,High income,5.488,2016,51.535007314744604,36.853045133543745,51640880494.2725,3.53612954934364,23.550012742904602,5.96286439621139,3.0,4.7,4174349,56590.0,22.11345715312462,94.6927092915316,13.103400230407699
Croatia,Europe & Central Asia,High income,5.2930002212524405,2017,52.46878061561811,17.4107840488182,55213087270.6341,2.92136338306072,23.175029905623198,1.85348281848654,2.9,4.6,4125700,56590.0,10.494625561838,99.92492380658659,11.208100318908699
Haiti,Latin America & Caribbean,Low income,4.518,2015,62.2645371063449,23.83578257590673,8724656126.498491,1.2112183431566699,1.8624127805421498,4.47761194029854,29.0,75.0,10711061,27750.0,15.828291656194756,70.5516896261956,5.453157440821331
Haiti,Latin America & Caribbean,Low income,4.0280000000000005,2016,61.420678472766596,23.93098802518674,7970649131.234159,1.4527070267501798,-1.4124751668703202,1.5079365079362401,28.7,73.4,10847334,27750.0,15.602891532045088,73.3418950483363,6.6230327647485785
Haiti,Latin America & Caribbean,Low income,3.6029999256134,2017,60.70026155503861,22.056322974009014,8408150517.976841,1.17327950545634,-8.67422464853935,1.09460516028174,28.3,71.7,10981229,27750.0,13.805542384366404,75.3270001866243,6.43502878298362
Hungary,Europe & Central Asia,High income,4.8,2015,46.9221659459146,43.4857532175547,122879042001.915,3.3671451753610295,30.693119209791604,9.84321828064864,2.7,5.1,9843028,93030.0,23.421406148622605,171.565870171142,6.8131999969482395
Hungary,Europe & Central Asia,High income,5.145,2016,47.8553937262093,43.8781329815654,125816640420.569,2.21318749036379,29.858329907804297,0.080302685593026,2.6,4.8,9814023,93030.0,23.3531882264192,168.992646029172,5.1149001121521
Hungary,Europe & Central Asia,High income,5.32399988174438,2017,49.0183821484969,17.4107840488182,139135029758.29,3.9887103696585093,30.363389325540005,4.94658753559698,2.4,4.5,9781127,93030.0,10.494625561838,172.360375441718,4.15570020675659
Indonesia,East Asia & Pacific,Lower middle income,5.399,2015,49.1508319756083,14.5013182937363,860854235065.0791,4.87632230022051,32.8005683326684,4.3293088815588705,13.3,27.2,258162113,1913580.0,10.7534877772096,41.9376402415299,4.513999938964839
Indonesia,East Asia & Pacific,Lower middle income,5.314,2016,48.929574580217704,14.8669356468351,932256495234.2471,5.03327959153033,32.6727768067652,4.25651004593767,12.8,26.3,261115456,1913580.0,10.3321451061155,37.4388944980601,4.30070018768311
Indonesia,East Asia & Pacific,Lower middle income,5.26200008392334,2017,48.535051101270895,15.5051621497348,1015539017536.5,5.06768027409007,33.589235624648,4.27341917959492,12.4,25.4,263991379,1913580.0,10.128064936119333,39.536235358708204,4.1848001480102495
India,South Asia,Lower middle income,4.565,2015,52.192997168359696,15.307387950062889,2102390808996.69,8.154425027797691,30.840896683752103,12.7589238117153,26.1,44.1,1309053980,3287259.0625,11.548123829004036,41.9466799113024,3.561966737111413
India,South Asia,Lower middle income,4.404,2016,51.52284711130589,14.280536487968101,2274229710530.47,7.112686097343611,30.0580768902641,7.8955902562520395,25.0,41.6,1324171354,3287259.0625,11.393365284155308,40.3491793054949,4.359999895095825
India,South Asia,Lower middle income,4.31500005722046,2017,50.9928506225845,16.5626994453509,2600818243559.65,6.68118228178416,29.513391793846697,5.73807118331101,24.0,39.4,1339180127,3287259.0625,12.541425652015601,41.070371716216606,4.276149988174435
Ireland,Europe & Central Asia,High income,6.94,2015,53.7635459990045,27.127960307044702,290617008367.572,25.557268846055496,54.32955894888761,93.86595174799271,2.3,3.7,4701957,70280.0,18.8671519179531,216.186706609052,9.90359973907471
Ireland,Europe & Central Asia,High income,6.907,2016,54.5165857204269,25.1249477894858,304819018067.107,5.14146015448682,54.6507148349712,2.70872609944144,2.2,3.6,4755335,70280.0,18.7823582713611,221.15801559765302,8.36649990081787
Ireland,Europe & Central Asia,High income,6.977000236511231,2017,55.195706268752204,17.4107840488182,333730764773.18,7.80238160809412,56.3492366854271,9.23806376867398,2.2,3.5,4813608,70280.0,10.494625561838,207.89084801167198,6.7104997634887695
Iraq,Middle East & North Africa,Upper middle income,4.677,2015,77.73008484435229,25.3977208054162,177498577312.923,2.47766461711252,17.415444015444,-25.7000017803305,18.2,32.3,36115649,435051.9921875,1.24136945083715,76.7579150579151,12.14055013656615
Iraq,Middle East & North Africa,Upper middle income,4.575,2016,77.4702835344961,25.9438172534013,170559560067.682,13.024153721847501,11.6988891480912,5.899999996905009,17.6,31.3,37202572,435051.9921875,2.0295990637538,73.8210928691467,12.7386999130249
Iraq,Middle East & North Africa,Upper middle income,4.49700021743774,2017,77.25593131357891,25.7171891381908,192060810810.811,-2.07317209716199,16.447625329815303,-3.871521065136568,17.1,30.4,38274618,435051.9921875,15.202402581994601,75.9984971158751,13.5699996948242
Iceland,Europe & Central Asia,High income,7.561,2015,51.5771049448334,30.4806195095393,16942247373.9704,4.31131780616309,26.4707423031081,5.672919078870981,1.1,2.3,330815,103000.0,23.4594478761772,99.04312439719959,3.97919988632202
Iceland,Europe & Central Asia,High income,7.501,2016,52.0741150442478,33.6373571880574,20304098101.4115,7.48145023856483,27.8097286455903,1.82694401548547,1.1,2.2,335439,103000.0,38.518839981987796,90.419460159231,2.9779000282287598
Iceland,Europe & Central Asia,High income,7.50400018692017,2017,52.7243761858733,17.4107840488182,23909289978.5861,3.6422268023882403,26.2831006887261,4.399454908398523,1.0,2.1,341284,103000.0,10.494625561838,89.8126111385837,2.7418999671936
Israel,Middle East & North Africa,High income,7.278,2015,64.1575674257328,36.964047051059396,299093839689.55,3.0379438989901204,22.76777445571,0.167557415943449,2.1,3.8,8380100,22070.0,23.3792925417637,59.5292132247128,5.25099992752075
Israel,Middle East & North Africa,High income,7.267,2016,64.9499022093752,36.461080733131205,317747542489.389,4.09433559145759,22.5716830310648,1.11219968738247,2.0,3.7,8546000,22070.0,23.3730593416255,58.4459742509414,4.7979998588562
Israel,Middle East & North Africa,High income,7.212999820709231,2017,65.5507578273867,4.0986390395129595,350850537827.281,3.3315627940097303,43.3552044391276,1.6507465472951117,2.0,3.6,8712400,22070.0,0.066983605823316,134.33758256774587,4.21500015258789
Italy,Europe & Central Asia,High income,5.948,2015,56.469011844923,42.3586805043112,1832868490534.11,0.9519588718509621,20.2364085248033,2.79229115897294,2.1,3.5,60730582,301340.0,23.4169053630706,56.9220625910712,11.895999908447301
Italy,Europe & Central Asia,High income,5.977,2016,57.029012792992404,42.30178195269679,1859383610248.72,0.8582626300083259,20.3470053596539,1.17942066353396,2.0,3.4,60627498,301340.0,23.659564504103397,56.351037845844296,11.6881999969482
Italy,Europe & Central Asia,High income,5.96400022506714,2017,57.576520934390494,17.4107840488182,1934797937411.33,1.5022913719727298,20.3281406101234,2.10122629142546,2.0,3.4,60551416,301340.0,10.494625561838,59.514598895345294,11.210599899292
Jamaica,Latin America & Caribbean,Upper middle income,5.709,2015,48.714485962676605,25.7906963062061,14145469269.456999,0.904845989688582,5.05373914143925,1.9950205322210202,11.5,16.2,2871934,10990.0,24.8193768372893,76.10510996411371,13.5113000869751
Jamaica,Latin America & Caribbean,Upper middle income,5.51,2016,48.0806618970799,26.2012617896583,14072135208.5664,1.3806583832622399,7.93566335242679,1.94014709611972,11.1,15.7,2881355,10990.0,26.0265068914446,75.9299188466468,13.191800117492699
Jamaica,Latin America & Caribbean,Upper middle income,5.31099987030029,2017,47.9527050788599,21.889419377476447,14781107821.7513,0.9785562228491221,8.1166793074169,1.9965169797238502,10.8,15.2,2890299,10990.0,12.363918853578701,82.57010082206159,11.6590003967285
Jordan,Middle East & North Africa,Upper middle income,5.192,2015,66.0864139482601,24.15200989748005,37517410281.6901,2.39169597043312,1.20019282840902,1.3366503213869398,10.8,18.1,9159302,89320.0,7.355782468729825,98.0769067392572,13.0749998092651
Jordan,Middle East & North Africa,Upper middle income,5.303,2016,65.4708800326749,25.8109174231301,38654727746.4789,2.00373364209914,1.12313976847983,1.14548954312137,10.5,17.6,9455802,89320.0,7.733263694760949,91.31656351479509,15.2749996185303
Jordan,Middle East & North Africa,Upper middle income,5.33599996566772,2017,64.7850289195526,25.7171891381908,40068308450.7042,1.9700234834415098,1.40224797097379,1.01982125695979,10.1,17.0,9702353,89320.0,15.202402581994601,92.93903625635929,13.5699996948242
Japan,East Asia & Pacific,High income,5.987,2015,63.9521257887958,17.1492923307351,4394977752877.82,1.3538231139799801,23.586757390892803,3.7679030625453995,0.9,3.0,127141000,377971.015625,11.409270698578801,35.5964012573268,3.4000000953674303
Japan,East Asia & Pacific,High income,5.921,2016,65.290106306176,16.9393836854146,4949273341993.88,0.9381938864496251,24.5360071524376,1.9633891787791202,0.9,2.7,126994511,377970.0,11.1033645354834,31.266582448967,3.0999999046325697
Japan,East Asia & Pacific,High income,5.92000007629395,2017,66.4873798540152,23.9530603781959,4872136945507.59,1.71258113108748,39.06923938203725,4.13594413248059,0.9,2.6,126785797,377970.0,21.456150916151866,182.16054725354616,2.79999995231628
Kazakhstan,Europe & Central Asia,Upper middle income,5.855,2015,50.443449900353606,15.487142712709,184388432148.715,1.2000000000006699,34.6494597111873,0.20000000000033,5.6,12.0,17542806,2724901.875,9.8357115521941,53.049728807265204,4.92999982833862
Kazakhstan,Europe & Central Asia,Upper middle income,5.919,2016,52.07481401360721,16.3309403041021,137278320084.17099,1.09999999999941,33.824829709300296,1.79999999999984,5.3,10.9,17794055,2724901.875,9.92425019653,60.3115965864153,4.96000003814697
Kazakhstan,Europe & Central Asia,Upper middle income,5.8189997673034695,2017,53.65551933824779,19.4838934850241,162886867831.694,4.100000000000421,37.235296644006795,6.10000000000051,5.3,10.0,18037646,2724901.875,10.550119843946801,60.6216132809058,4.90000009536743
Kenya,Sub-Saharan Africa,Lower middle income,4.419,2015,78.3334199776205,22.6933351703935,64007751187.8874,5.71848942242777,7.06247508626813,3.59852013521065,21.8,48.7,47236259,580370.0,16.2566351374796,44.2113177762908,5.558599948883055
Kenya,Sub-Saharan Africa,Lower middle income,4.356,2016,77.04533171106699,23.4245589681274,70875223143.0362,5.86919769831908,7.625143050315759,2.68875845784102,21.3,47.1,48461567,580370.0,15.7984472337866,36.7513758059156,4.739756402296899
Kenya,Sub-Saharan Africa,Lower middle income,4.55299997329712,2017,75.9102397988855,28.9841078178669,79263075749.2682,4.87393676072053,4.84984992678731,0.16330615354871697,20.9,45.6,49699862,580370.0,23.236696233425494,37.2501087637339,14.07290382738466
Cambodia,East Asia & Pacific,Lower middle income,3.819,2015,55.572952126857004,11.596969989427599,18049954289.4229,7.036087179296321,17.7968726347933,9.224423418835391,16.3,32.0,15517635,181040.0,14.168238028712,127.86406699658001,2.999775022268296
Cambodia,East Asia & Pacific,Lower middle income,3.907,2016,55.3992529338044,12.989642055406401,20016747754.0192,6.86309209821934,18.6702663323735,7.04661444881387,15.6,30.6,15762370,181040.0,15.261108037621801,126.950028975988,4.02377498149872
Cambodia,East Asia & Pacific,Lower middle income,4.1680002212524405,2017,55.498751715619896,15.5051621497348,22158209502.6391,7.09986594968245,21.4177326724002,6.337087764681339,14.9,29.2,16005373,181040.0,10.128064936119333,124.89472468631901,3.3066599845886238
Kuwait,Middle East & North Africa,High income,6.295,2015,29.785865197002202,51.999663507700205,114567298105.68301,0.593019617221231,34.2589772374562,-5.65453725681498,4.6,8.8,3935794,17820.0,1.38077874761047,98.6998633725231,2.2000000476837203
Kuwait,Middle East & North Africa,High income,6.239,2016,30.1628535602697,25.7251872210295,110912280701.754,3.54700508846648,28.796117779780698,-5.028342383287639,4.5,8.4,4052584,17820.0,16.557453937565345,94.6613503011347,2.16000008583069
Kuwait,Middle East & North Africa,High income,6.10500001907349,2017,30.610646819076802,4.0986390395129595,120126277612.925,-2.86643105398004,31.7264226292258,1.54441402646349,4.3,8.1,4136528,17820.0,0.066983605823316,97.9763574433981,3.455040052533151
Lebanon,Middle East & North Africa,Upper middle income,4.839,2015,47.34825077621571,22.9062989895439,49910270062.1559,0.243328887902379,0.9573296718596099,-4.778949317000509,4.9,8.4,5851479,10450.0,13.4701954866225,72.39802241276399,12.14055013656615
Lebanon,Middle East & North Africa,Upper middle income,5.129,2016,46.815489633622896,25.678017592858897,51483909754.8922,1.74074199044236,-0.7104970530922979,-6.56175055064917,4.7,8.1,6006668,10450.0,13.436928325768099,69.4395005462694,12.7386999130249
Lebanon,Middle East & North Africa,Upper middle income,5.22499990463257,2017,46.2059007276454,25.7171891381908,53576985686.6998,1.5290970837403,0.449711573947541,-12.699614508892601,4.5,7.8,6082357,10450.0,15.202402581994601,67.8459773021833,13.5699996948242
Liberia,Sub-Saharan Africa,Low income,4.5710000000000015,2015,83.17926659428441,16.095473640154356,3177000000.0,0.0,-66.92231035568149,-0.073816438824238,26.3,80.1,4499621,111370.0,15.968009034510498,126.017689644319,5.029224991798399
Liberia,Sub-Saharan Africa,Low income,3.622,2016,82.31871355659209,16.8631950311951,3277826000.0,-1.59958407502003,-58.7591287640039,-4.80000000000001,25.7,77.4,4613823,111370.0,15.794756252944413,121.67644042118201,1.36699998378754
Liberia,Sub-Saharan Africa,Low income,3.532999992370609,2017,81.3826137554537,17.381392803189584,3285455000.0,2.46862609505123,-53.9353514201229,5.0420168067227,25.1,74.7,4731906,111370.0,17.717523008111915,122.989881158013,13.39870023727415
Libya,Middle East & North Africa,Upper middle income,5.754,2015,49.0870593411428,24.15200989748005,27842131486.4054,-8.8620393625491,14.250483598977032,-6.824853954768489,7.0,13.3,6234955,1759540.0,7.355782468729825,114.245922122484,12.14055013656615
Libya,Middle East & North Africa,Upper middle income,5.615,2016,48.764463057049504,25.8109174231301,26221660076.2226,-2.79546888990185,12.186469368955683,1.6277326152529998,6.8,12.8,6293253,1759540.0,7.733263694760949,70.2142634065448,12.7386999130249
Libya,Middle East & North Africa,Upper middle income,5.525000095367429,2017,48.3306042736214,25.7171891381908,38107728082.5817,26.675870116353604,13.958931420881308,-3.871521065136568,6.5,12.4,6374616,1759540.0,15.202402581994601,72.6080157132611,13.5699996948242
Sri Lanka,South Asia,Lower middle income,4.271,2015,51.2265463971065,18.049874286425602,80604080688.7961,5.00768330402408,23.6487984849716,5.00551456644538,6.3,9.5,20966000,65610.0,12.3799519124059,49.5587965929996,4.67000007629395
Sri Lanka,South Asia,Lower middle income,4.415,2016,51.474748158842004,16.8527581813925,81787420023.358,4.46882968833408,27.636433268737,3.1542399319398395,6.1,9.1,21203000,65610.0,12.2929318106499,50.0084866739714,4.36999988555908
Sri Lanka,South Asia,Lower middle income,4.44000005722046,2017,51.701742094021704,16.5626994453509,87357205923.1238,3.30879963339585,29.4639533987297,3.93435655023475,5.8,8.8,21444000,65610.0,12.541425652015601,50.9690645573674,4.17999982833862
Lesotho,Sub-Saharan Africa,Lower middle income,4.898,2015,66.92342529053259,37.561822450809295,2510312804.7673697,2.76665971775685,-10.375011046645,12.2391398816167,39.3,93.8,2174645,30360.0,40.5156738800437,121.939325118765,5.558599948883055
Lesotho,Sub-Saharan Africa,Lower middle income,3.80800008773804,2017,66.3812614448909,41.297078490358,2578265358.30386,-2.28629903686908,19.094232688520258,-6.33026289644516,37.9,85.9,2233339,30360.0,37.2496150131433,54.33819819564388,14.07290382738466
Lithuania,Europe & Central Asia,High income,5.832999999999998,2015,49.8830308577703,32.6220252465028,41508609232.7778,2.03464897425218,20.1038886517359,3.08246390492681,2.3,5.0,2904910,65286.0009765625,16.6567185307021,152.153274530518,9.11999988555908
Lithuania,Europe & Central Asia,High income,5.813,2016,50.45613177384929,32.8164153698784,42773029835.3222,2.34488073938846,18.5374291459742,3.05271048004494,2.2,4.7,2868231,65286.0009765625,17.0262989046473,147.610119047965,7.86210012435913
Lithuania,Europe & Central Asia,High income,5.90199995040894,2017,51.115791341301005,17.4107840488182,47168303744.1329,3.8289362729028795,19.4676944012878,5.61903095361511,2.0,4.3,2827721,65286.0009765625,10.494625561838,160.601581940674,7.073200225830081
Luxembourg,Europe & Central Asia,High income,6.9460000000000015,2015,43.6206987844267,38.787971066242,57784495265.4378,2.86167463560454,53.3533608788377,1.04832380086862,1.8,2.7,569604,2590.0,25.0158477881463,410.17163709244596,6.66860008239746
Luxembourg,Europe & Central Asia,High income,6.871,2016,44.0192713604521,39.15721218862971,58631324559.4484,3.08264331605726,53.04990152114021,-0.945169530407824,1.7,2.6,582014,2590.0,25.7351181762353,407.431103804097,6.2906999588012695
Luxembourg,Europe & Central Asia,High income,6.86299991607666,2017,44.414571332894894,17.4107840488182,62404461274.6636,2.29794130565615,53.350951300525,4.14631527238079,1.7,2.6,599449,2590.0,10.494625561838,423.98625269825,5.52159976959229
Latvia,Europe & Central Asia,High income,5.098,2015,52.472958104627,43.9102044412048,26972863393.6384,2.97170383161259,21.7239622301084,0.3962570993379021,2.6,5.0,1977527,64490.0,22.766921096894997,121.31792323161501,9.8730001449585
Latvia,Europe & Central Asia,High income,5.56,2016,53.295375959495495,42.9118495966178,27571513793.3984,2.20881929833494,20.4756094904291,5.56429561293805,2.4,4.6,1959537,64490.0,23.884068934629198,119.187380597239,9.642900466918949
Latvia,Europe & Central Asia,High income,5.849999904632571,2017,54.225764000584896,17.4107840488182,30264454641.8004,4.5493377006941,20.1398807049247,8.04807338839733,2.2,4.2,1940740,64490.0,10.494625561838,122.26245400618299,8.715000152587889
Morocco,Middle East & North Africa,Lower middle income,5.013,2015,51.642911544849795,29.403076317241755,101179808076.36,4.53637816806425,23.202996103041702,2.31206403639645,15.8,25.4,34803322,446550.0,10.595854717757096,77.1980363378713,9.46000003814697
