Country Name,Happiness Score,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Kuwait,6.239,2016,100,96.73618,-5.8978632272615,-8.60975977368426,3.19,22.92554038,30.1628535602697,16.416,..,..,..,..,2.739,..,..,..,..,110912280701.754,3.54700508846648,28.7961177797807,..,-5.02834238328764,4.5,8.4,4052584,..,8.85539,..,17820,..,94.6613503011347,2.16000008583069,117.156317598801
Kuwait,6.10500001907349,2017,..,93.1952699999999,..,..,..,..,30.6106468190768,..,..,..,..,..,..,..,..,..,..,120126277612.925,-2.86643105398004,31.7264226292258,99.2435799999999,1.54441402646349,4.3,8.1,4136528,..,8.85859999999999,..,17820,..,97.9763574433981,..,..
Latvia,5.098,2015,100,96.48701,4.08835485982164,4.94394682303955,4.34058246748342,21.98097934,52.472958104627,11.1,..,..,..,..,14.4,30.08773,31.39477,43.9102044412048,..,26972863393.6384,2.97170383161259,21.7239622301084,..,0.396257099337902,2.6,5,1977527,8.03226,11.13249,38.0980171666829,64490,22.766921096895,121.317923231615,9.8730001449585,..
Latvia,5.56,2016,100,96.79255,5.09803310909473,6.06291084073878,4.34058246748342,21.05101202,53.2953759594955,11.2,..,..,..,..,14.6,..,..,42.9118495966178,..,27571513793.3984,2.20881929833494,20.4756094904291,..,5.56429561293805,2.4,4.6,1959537,8.10571,11.3295,..,64490,23.8840689346292,119.187380597239,9.64290046691895,..
Latvia,5.849999904632571,2017,..,..,..,..,..,..,54.2257640005849,..,..,..,..,..,..,..,..,..,..,30264454641.8004,4.5493377006941,20.1398807049247,..,8.04807338839733,2.2,4.2,1940740,..,..,..,64490,..,122.262454006183,8.71500015258789,..
Lebanon,4.8389999999999995,2015,100,83.64924,6.62862463227316,2.10579807274347,2.1,6.91663338,47.3482507762157,15.377,..,..,..,..,4.591,..,..,22.9062989895439,1.36584849,49910270062.1559,0.243328887902379,0.95732967185961,..,-4.77894931700051,4.9,8.4,5851479,..,..,3.64671967049883,10450,13.4701954866225,72.398022412764,..,..
Lebanon,5.129,2016,100,84.35265,0.875549075010767,-1.73068379575916,2.1,7.693714473,46.8154896336229,15.47,..,..,..,..,4.62,..,..,25.6780175928589,..,51483909754.8922,1.74074199044236,-0.710497053092298,..,-6.56175055064917,4.7,8.1,6006668,7.67398,12.17537,..,10450,13.4369283257681,69.4395005462694,..,..
Lebanon,5.22499990463257,2017,..,88.54315,..,..,..,..,46.2059007276454,..,..,..,..,..,..,..,..,25.7171891381908,..,53576985686.6998,1.5290970837403,0.449711573947541,..,-12.6996145088926,4.5,7.8,6082357,7.88391,12.48274,..,10450,15.2024025819946,67.8459773021833,..,..
Lesotho,4.898,2015,27.9232387542725,80.14512,7.73051767349236,6.30081179503541,9.73,23.15002058,66.9234252905326,28.158,..,..,..,..,12.919,..,..,37.5618224508093,26.32559638,2510312804.76737,2.76665971775685,-10.375011046645,..,12.2391398816167,39.3,93.8,2174645,23.95153,33.08664,52.139206087139,30360,40.5156738800437,121.939325118765,..,..
Lesotho,3.80800008773804,2017,..,81.5650299999999,..,..,..,..,66.3812614448909,..,..,..,..,..,..,..,..,41.297078490358,..,2578265358.30386,-2.28629903686908,..,..,-6.33026289644516,37.9,85.9,2233339,25.34293,32.94806,..,30360,37.2496150131433,..,..,..
Liberia,4.571000000000001,2015,13.8400917053223,37.68327,-0.388378985179003,-2.79882905254641,3.66,-3.292439604,83.1792665942844,34.721,..,..,..,..,8.12,..,..,..,70.92576453,3177000000,0,-66.9223103556815,..,-0.073816438824238,26.3,80.1,4499621,18.39079,30.44637,83.84704333625,111370,..,126.017689644319,..,..
Liberia,3.622,2016,19.8,36.75459,-1.37039523243703,-3.8116891710353,3.66,..,82.3187135565921,34.318,..,..,..,..,7.888,..,..,..,..,3277826000,-1.59958407502003,-58.7591287640039,..,-4.80000000000001,25.7,77.4,4613823,15.18504,27.0679,..,111370,..,121.676440421182,..,..
Liberia,3.5329999923706095,2017,..,..,..,..,..,..,81.3826137554537,..,..,..,..,..,..,..,..,..,..,3285455000,2.46862609505123,-53.9353514201229,..,5.0420168067227,25.1,74.7,4731906,..,..,..,111370,..,122.989881158013,..,..
Libya,5.754,2015,98.5287628173828,..,..,..,2.1374382,..,49.0870593411428,20.186,..,..,..,..,5.201,..,..,..,..,27842131486.4054,-8.8620393625491,..,..,..,7,13.3,6234955,..,..,1.96655445725932,1759540,..,114.245922122484,..,..
Libya,5.615,2016,98.5367279052735,..,..,..,2.1374382,..,48.7644630570495,19.672,..,..,..,..,5.208,..,..,..,..,26221660076.2226,-2.79546888990185,..,..,..,6.8,12.8,6293253,..,..,..,1759540,..,70.2142634065448,..,..
Libya,5.525000095367429,2017,..,..,..,..,..,..,48.3306042736214,..,..,..,..,..,..,..,..,..,..,38107728082.5817,26.6758701163536,..,..,..,6.5,12.4,6374616,..,..,..,1759540,..,72.6080157132611,..,..
Lithuania,5.832999999999999,2015,100,99.75232,0.545711533995203,1.49606235436104,15.52,19.04881096,49.8830308577703,10.8,..,..,..,..,14.4,16.54827,36.67061,32.6220252465028,0.28787239,41508609232.7778,2.03464897425218,20.1038886517359,..,3.08246390492681,2.3,5,2904910,7.88976,12.86014,28.9611792543763,65286.0009765625,16.6567185307021,152.153274530518,9.11999988555908,..
Lithuania,5.813,2016,100,99.74473,4.52262461553777,5.85926219747357,15.52,17.02508244,50.4561317738493,10.7,..,..,..,..,14.3,..,..,32.8164153698784,..,42773029835.3222,2.34488073938846,18.5374291459742,..,3.05271048004494,2.2,4.7,2868231,7.68762,13.22845,..,65286.0009765625,17.0262989046473,147.610119047965,7.86210012435913,..
Lithuania,5.90199995040894,2017,..,..,..,..,..,..,51.115791341301,..,..,..,..,..,..,..,..,..,..,47168303744.1329,3.82893627290288,19.4676944012878,..,5.61903095361511,2,4.3,2827721,..,..,..,65286.0009765625,..,160.601581940674,7.07320022583008,..
Luxembourg,6.946000000000001,2015,100,97.64964,5.2550094156083,2.80012356493597,5.56620805076301,31.92321911,43.6206987844267,10.7,..,..,..,..,7,31.59853,40.71012,38.787971066242,0.00537062,57784495265.4378,2.86167463560454,53.3533608788377,..,1.04832380086862,1.8,2.7,569604,9.44748,8.45773,9.03131366096732,2590,25.0158477881463,410.171637092446,6.66860008239746,..
Luxembourg,6.871,2016,100,98.79947,4.23965832022908,2.0170070442219,5.56620805076301,31.88028094,44.0192713604521,10.4,..,..,..,..,6.8,..,..,39.1572121886297,..,58631324559.4484,3.08264331605726,53.0499015211402,..,-0.945169530407824,1.7,2.6,582014,8.82794,8.30333,..,2590,25.7351181762353,407.431103804097,6.29069995880127,..
Luxembourg,6.86299991607666,2017,..,..,..,..,..,..,44.4145713328949,..,..,..,..,..,..,..,..,..,..,62404461274.6636,2.29794130565615,53.350951300525,..,4.14631527238079,1.7,2.6,599449,..,..,..,2590,..,423.98625269825,5.52159976959229,..
Madagascar,3.681,2015,19.0350608825684,..,1.01458152320681,-1.6709902088857,2.08,9.67573233,80.1069430327836,33.4,..,..,..,..,6.475,..,..,..,26.67951423,9744243531.20119,3.11661471423099,9.59000389518504,..,..,19.4,47.8,24234088,..,41.1927,70.1744159107341,587295,..,67.5947805180729,..,..
Madagascar,3.695,2016,22.9,..,4.9328425044493,2.14892967312261,2.08,14.76523747,79.1194345609394,33.145,..,..,..,..,6.328,..,..,..,..,10001193315.1966,4.17999023566718,12.5301689343236,..,..,18.9,45.9,24894551,..,40.606,..,587295,..,69.256037031129,..,..
Madagascar,3.64400005340576,2017,..,..,..,..,..,..,78.2503620997646,..,..,..,..,..,..,..,..,..,..,11499803806.5729,4.17079476586513,11.5,..,..,18.4,44.2,25570895,20.04302,..,..,587295,..,74.453825304012,..,..
Malawi,4.292,2015,10.8,..,3.04530220195407,0.085518581711625,5.72023945090347,7.659402423,91.0482220018244,37.053,..,..,..,..,7.498,43.9515,27.80192,18.6729778877219,53.50090801,6373212640.84604,2.79999999900333,4.60862013495833,72.93561,2.93434501346772,24.1,61.7,17573607,37.89961,69.50969,83.649433704296,118480,15.2421953659732,64.9112746043301,..,..
Malawi,4.156000000000001,2016,11,..,5.28121942977306,2.26698199242443,5.72023945090347,8.826189436,89.6538222768176,36.704,..,..,..,..,7.276,43.92015,28.75596,17.9497960522711,..,5433040159.88747,2.48404062641868,-1.75246801163818,..,2.63927921529614,23.3,58.4,18091575,..,..,..,118480,15.4890813193579,77.9077147874236,..,..
Malawi,3.97000002861023,2017,..,..,..,..,..,..,88.5669638842917,..,..,..,..,..,..,..,..,18.7921658802976,..,6303292264.18905,4.00003051653042,6.21230668061952,..,2.62361300448126,22.7,55.4,18622104,69.69511,62.30909,..,118480,17.2879238401768,65.3298707550812,..,..
Malaysia,5.77,2015,99.9985885620117,99.53637,6.66272458136032,4.94373549564418,4.82148996469934,28.94059539,44.5638788152099,17.09,..,..,..,..,4.865,33.197,..,18.5819944187074,0.034079,296636282166.176,5.09151572079188,32.7836631958381,..,4.8063235667256,4,7.6,30723155,..,11.521,5.19444258901529,330345,14.2804612464426,133.459702221727,3.09999990463257,..
Malaysia,6.005,2016,100,98.91333,3.0654858659491,1.53172769109004,4.82148996469934,29.04804312,44.2955285376256,17.052,..,..,..,..,4.93,33.78704,39.42596,17.0181709792473,..,296752886724.682,4.22341019438007,32.5868791733684,..,4.41890333725887,4.1,7.7,31187265,13.21255,11.61165,..,330345,13.7563240239801,128.824389530633,3.44000005722046,..
Malaysia,6.08400011062622,2017,..,98.60314,..,..,..,..,44.1052079535532,..,..,..,..,..,..,..,..,..,..,314710259510.743,5.89700929269976,32.500258611772,..,6.02502436417367,4.3,7.9,31624264,11.8761,11.6556,..,330345,..,135.837458806839,3.41000008583069,..
Mali,3.995,2015,37.6,60.56794,17.8547416645737,14.4471436744102,4.4,..,101.871621755149,43.219,..,..,..,..,10.667,45.132,33.00698,12.2766220643715,36.37017601,13099495529.7113,5.96258159051517,5.20866374706985,49.36653,..,36.8,113.7,17467905,19.19297,42.70695,61.5269847175779,1240190,14.0951092407889,63.6396414552076,7.72919988632202,..
Mali,4.073,2016,35.0694999694824,62.06596,7.87250326919522,4.71373756919786,4.4,..,101.460052835742,42.634,..,..,..,..,10.32,..,..,12.319895522876,..,14010787737.8424,5.79999999505212,5.89545283196044,..,..,36.1,109.6,17994837,19.4834,39.08605,..,1240190,15.4022765734901,63.7896509634428,1.36699998378754,..
Mali,4.19000005722046,2017,..,67.25739,..,..,..,..,100.902578180301,..,..,..,..,..,..,..,..,12.5016324945737,..,15334336143.644,5.40000010323682,6.45880999065945,..,..,35.4,106,18541980,17.43224,38.22009,..,1240190,15.8760313720408,61.8088456681687,..,..
Malta,6.3020000000000005,2015,100,98.48684,..,..,7.00011336918423,31.35842842,48.765560027276,10,..,..,..,..,8,24.27479,37.54411,37.4877526535406,0.0125555,10554669617.5194,9.62164806447043,33.5508187881644,..,..,4.5,6.6,445053,7.79572,13.49445,5.35500474641897,320,25.6657941800308,272.398382205559,5.39109992980957,..
Malta,6.4879999999999995,2016,100,97.5698,..,..,7.00011336918423,33.04909713,50.0299825376429,10.2,..,..,..,..,7.6,..,..,36.2485228106427,..,11274020600.9269,5.23058494709528,36.6003298188407,..,..,4.5,6.5,455356,7.21022,13.02685,..,320,26.2558077705463,264.621341684046,..,..
Malta,6.52699995040894,2017,..,..,..,..,..,..,51.1797617732492,..,..,..,..,..,..,..,..,..,..,12518134319.0893,6.42248931445086,39.6911299241138,..,..,4.4,6.4,465292,..,..,..,320,..,249.197969005077,4.56720018386841,..
Mauritania,4.436,2015,39.5,..,-5.42250884992903,-8.10042561460283,2.93,20.32076678,76.4891481949105,34.574,..,..,..,..,7.96,..,..,..,8.72727732,4844223106.95469,1.39999999695748,19.611948561912,..,..,35.1,84.1,4182341,33.54677,35.81193,32.1595724693392,1030700,..,109.364891991233,..,..
Mauritania,4.2010000000000005,2016,41.6521072387695,71.22938,1.24912369927928,-1.54462007330186,2.93,24.75174089,76.1267189789361,34.155,..,..,..,..,7.88,55.90347,25.86476,..,..,4739298730.42216,2.00000000023441,21.4413018291226,..,..,34.5,81.5,4301018,26.36771,36.36696,..,1030700,..,100.528410295972,..,..
Mauritania,4.29199981689453,2017,..,76.60704,..,..,..,..,75.642010389468,..,..,..,..,..,..,..,..,..,..,5024708655.99147,3.50000000603275,22.7029939728159,..,..,33.8,79,4420184,24.28309,..,..,1030700,..,111.039858370287,..,..
Mauritius,5.477,2015,98.7412567138672,96.2765299999999,3.86527181015744,3.72781087091296,4.77,5.421542003,41.5514542992188,10.1,..,..,..,..,7.7,20.61997,64.1404699999999,11.6981631791711,2.71755646,11692287066.381,3.55305824881754,10.3627044131029,..,0.051595956753189,8.9,14.4,1262605,12.87505,18.82093,11.5373619624728,2040,8.99395695949919,107.636871085869,7.40959978103638,..
Mauritius,5.648,2016,98.7817840576172,95.33664,2.58238925548096,2.5119156372289,4.77,4.920829657,41.5419722645743,10.4,..,..,..,..,8.1,21.64483,63.72382,23.7491651811898,..,12232463655.5727,3.83795242599929,10.996515358872,..,0.318792339607626,8.4,13.8,1263473,13.20897,17.79444,..,2040,18.1284135107472,98.4299564132347,6.81349992752075,..
Mauritius,5.62900018692017,2017,..,96.18218,..,..,..,..,41.5084606553231,..,..,..,..,..,..,23.05301,63.08222,22.9706550582037,..,13266427697.2513,3.81846936505168,10.0490769382112,..,1.50945159707456,7.9,13.1,1264613,12.65226,17.93769,..,2040,18.5369782520303,97.5975253855655,6.75220012664795,..
Mexico,7.187,2015,99,98.86538,2.78889654967966,1.42588719095038,5.12579732119482,22.49432432,51.4100081513511,18.512,..,..,..,..,4.824,32.46972,32.31004,21.6306984045454,..,1170564619927.69,3.28799159933094,22.1062130919055,98.94471,3.03373239161135,7.6,14.8,125890949,16.08213,26.92701,9.2152134550018,1964380,12.7966219623318,71.1663144806972,4.31269979476929,..
Mexico,6.778,2016,100,98.9853399999999,1.27306221183277,-0.036697306675364,5.12579732119482,23.48340963,50.9125499224668,18.173,..,..,..,..,4.852,..,..,20.9779938876108,..,1077779580638.77,2.89785956923329,22.3571044593568,99.1162,1.49705451451705,7.6,14.1,127540423,16.30684,26.74201,..,1964375,13.5432897234284,76.1818143286797,3.85899996757507,..
Mexico,6.57800006866455,2017,..,..,..,..,..,..,50.4322984534645,..,..,..,..,..,..,..,..,..,..,1150887823404.18,2.04146963714406,22.6484008319115,..,2.89877779973207,7.6,13.4,129163276,..,..,..,1964375,..,77.5378525985025,3.41960000991821,..
Moldova,5.888999999999999,2015,100,89.9499699999999,-2.67802595474625,-2.6153463742187,6.1,14.27419023,34.5265992338197,10.524,..,..,..,..,11.424,..,..,33.9186275711749,7.2797242,6512885830.43282,-0.400000129510545,-8.37520671657297,..,3.60000218539982,11.9,16,3554108,9.34235999999999,17.45665,14.2736887091697,33850,19.5046223753708,116.668180449161,3.69420003890991,..
Moldova,5.897,2016,100,90.03561,5.22459676685843,5.28840777945483,6.1,16.20324954,35.2138915800473,10.323,..,..,..,..,11.481,22.51997,34.76254,31.3266656371494,..,6795731286.20042,4.49999996561689,-4.94775906468859,..,2.80000099822631,11.7,15.7,3551954,9.22639,17.42007,..,33850,19.2955828620783,114.405824433461,4.18499994277954,..
Moldova,5.837999820709231,2017,..,89.71414,..,..,..,..,36.2461354228438,..,..,..,..,..,..,..,..,31.8852290033185,..,8128493432.07741,4.49999989979695,..,..,..,11.6,15.5,3549750,9.91072999999999,17.68211,..,33850,20.7499551104283,..,4.09759998321533,..
Mongolia,4.874,2015,81.1916275024414,97.65535,2.38334047835183,0.561171889631652,4.17,22.54484938,48.510740409262,24.711,..,..,..,..,6.308,26.44065,33.73314,24.0446421620803,4.85160528,11749620619.5962,2.37983580688481,27.4168228139373,..,2.64992160080055,10,18.8,2976877,..,28.222,3.42973728977845,1564120,11.7628140758499,90.2870128781809,4.86070013046265,..
Mongolia,4.907,2016,81.775032043457,98.72578,2.79883696630321,1.08333737147801,4.17,31.42607348,49.8154893898358,23.958,..,..,..,..,6.318,28.74937,28.262,27.3853749483263,..,11186734674.3847,1.1683934561722,30.5252543491717,..,-0.798129340622083,9.6,18,3027398,..,29.69343,..,1564120,11.3455301801396,95.6114094813076,7.23509979248047,..
Mongolia,4.95499992370605,2017,..,98.8604299999999,..,..,..,..,50.8262312800271,..,..,..,..,..,..,32.2161,29.22618,..,..,11433635875.9316,5.30166847047178,37.3500473770801,..,20.060297258949,9.1,17.2,3075647,..,30.37955,..,1564120,..,117.142494995184,6.35939979553223,..
Montenegro,5.192,2015,99.9991607666016,94.84112,11.4776626530437,11.4151292744927,..,6.712144858,47.8240725340835,11.516,..,..,..,..,9.803,..,..,..,0.46205759,4052913385.82677,3.40000000000028,1.65581615274488,..,5.96191820751473,2.7,4.1,622159,..,..,43.004060548998,13810,..,102.688977351832,17.5438003540039,..
Montenegro,5.1610000000000005,2016,100,93.81783,7.99184682818466,7.96685767347505,..,7.902372163,48.286478165762,11.363,..,..,..,..,9.863,..,..,..,..,4374130530.97345,2.89999999999976,3.62180701398559,..,-4.10646780883577,2.5,3.8,622303,..,..,..,13810,..,103.672866466003,17.7233009338379,..
Montenegro,5.23699998855591,2017,..,96.26474,..,..,..,..,48.9860102200787,..,..,..,..,..,..,..,..,..,..,4844592066.71174,4.70000000000033,7.07337900035147,..,34.2329568848451,2.3,3.5,622471,..,..,..,13810,..,105.554964991437,16.0711002349854,..
Morocco,5.013,2015,99.5860137939453,..,7.18042748237562,6.12601133165694,5.2,29.4155705,51.6429115448498,20.397,..,..,..,..,5.145,..,..,..,0.99046537,101179808076.36,4.53637816806425,23.2029961030417,..,2.31206403639645,15.8,25.4,34803322,..,25.88159,11.3174596346938,446550,..,77.1980363378713,9.46000003814697,..
Morocco,5.151,2016,100,94.57711,2.98794463878784,1.24053017877672,5.2,29.45081214,51.8100696771866,19.965,..,..,..,..,5.13,..,..,..,..,103345296966.607,1.12597745123138,22.3678147991385,..,0.726317538432326,15,24.3,35276786,..,26.59118,..,446550,..,80.6204670867705,9.30000019073486,..
Morocco,5.2350001335144,2017,..,96.85602,..,..,..,..,51.8877975419812,..,..,..,..,..,..,..,..,..,..,109708728848.535,4.08750681721838,23.0790644570614,..,2.19466023611841,14.4,23.3,35739580,20.26796,28.03417,..,446550,..,83.7322968088878,..,..
Mozambique,4.971,2015,24,89.5663,6.29068206217711,3.26138128175815,5.38,9.1283199,93.5423068830888,39.36,..,..,..,..,10.381,..,..,..,85.06368711,14798413628.4625,6.59398595679544,5.55190265857041,70.5251,8.99516111701242,28.1,78.6,28010691,39.68606,54.66026,86.4005089176123,799380,21.9134712787083,104.206039545833,3.42639994621277,..
Mozambique,4.550000190734861,2017,..,87.53715,..,..,..,..,92.1174237795806,..,..,..,..,..,..,..,..,18.4094804894694,..,12645508633.7664,3.73695824073801,5.56672902296314,..,0.348282420672746,26.9,72.4,29668834,36.54379,52.43683,..,786380,23.1829744075243,113.392039161528,..,..
Myanmar,4.3069999999999995,2015,60.5,..,..,..,0.7,30.47682151,49.6911137321726,18.004,..,..,..,..,8.101,..,..,17.0248043124316,3.08750403,59687410896.5734,6.99284029025135,31.7702194415291,..,9.89999944681639,25.3,52.4,52403669,..,..,61.5278116473242,676590,6.00602942998839,47.3600033533835,0.765900015830994,..
Myanmar,4.395,2016,57.0093841552734,..,..,..,0.7,..,48.9964874617104,17.794,..,..,..,..,8.135,..,..,16.0299943230385,..,63256184700.2223,5.86247291517364,30.0205804781835,84.75116,9.30696688774455,24.7,50.5,52885223,24.04989,22.04141,..,676590,6.40610374136145,36.9632383844972,..,..
Myanmar,4.54500007629395,2017,..,97.7122,..,..,..,..,48.2859704401668,..,..,..,..,..,..,35.97823,39.40016,16.7509807954022,..,67068745521.3823,6.75862882426273,28.7425701539709,..,10.2570094745969,24.1,48.6,53370609,26.41695,23.04535,..,676590,6.01706934438347,47.9531673593019,1.55110001564026,..
Namibia,4.574,2016,51.7824249267578,..,-1.88745464820558,-4.03003750190291,8.34,9.301891977,67.8023735956767,29.181,..,..,..,..,7.23,..,..,33.6482189433827,..,11281259987.2185,0.641649561288446,2.71739584354681,..,5.59829134467797,17.8,45.2,2479713,..,..,..,824290,28.6042900160986,103.282516703503,23.3518009185791,..
Namibia,4.57399988174438,2017,..,97.81808,..,..,..,..,67.3574852328367,..,..,..,..,..,..,..,..,..,..,13253698014.7075,-0.947841004613153,6.87631117477152,..,1.32703220082755,17.5,44.2,2533794,..,..,..,824290,..,84.1290738225836,..,..
Nepal,4.513999999999999,2015,87.213623046875,96.77338,4.37929983055692,3.16621201983294,3.25248952194756,45.41174023,61.371229745804,19.973,..,..,..,..,6.329,53.77015,33.31876,15.9172925260661,10.48043802,21410840908.5198,3.32290543937557,9.20608358008082,..,0.374494522301916,22.6,36.6,28656282,28.57148,23.09923,85.2639581903713,147180,16.7097622388009,53.0952668109502,..,..
Nepal,4.793,2016,90.7,96.76662,2.14192999740246,0.991307905990908,3.25248952194756,39.96250004,59.5400829804346,19.71,..,..,..,..,6.283,..,..,16.4688161258999,..,21185922407.5922,0.588678498822517,4.06734093271474,..,-7.99871272401734,21.6,35,28982771,28.90357,22.42122,..,147180,18.6874518128733,48.7514443258116,..,..
Nepal,4.961999893188481,2017,..,94.83624,..,..,..,..,57.983638058571,..,..,..,..,..,..,..,..,19.6111000853768,..,24880266905.4961,7.90574161030806,11.9482760330797,..,9.69518696801693,20.7,33.7,29304998,28.82411,20.90655,..,147180,20.9522729975942,51.9834287521843,..,..
Netherlands,7.377999999999999,2015,100,..,3.46730977272362,3.0097366472954,4.87562503376282,28.61438241,53.0826273110589,10.1,..,..,..,..,8.7,22.34611,40.90696,40.293829750811,0,757999453314.269,2.260757029476,30.4788743110393,..,1.20434085968351,2.6,4,16939923,14.46276,11.62356,5.88946307882733,41540,21.4531418948083,156.296738492692,6.87200021743774,..
Netherlands,7.3389999999999995,2016,100,..,1.77168213571986,1.23151334494302,4.87562503376282,29.12036752,53.7508882493604,10.1,..,..,..,..,8.7,..,..,39.0313118648072,..,777227541581.307,2.20994151591842,31.0638007175784,..,3.02147443243676,2.4,4,17030314,14.40346,11.72995,..,41540,22.176616508288,153.888828007475,6.00629997253418,..
Netherlands,7.3769998550415,2017,..,..,..,..,..,..,54.3022350374722,..,..,..,..,..,..,..,..,..,..,826200282501.127,3.16221229332892,31.8394965410383,..,4.36280144446744,2.3,3.9,17132854,..,..,..,41540,..,161.246535582568,4.83860015869141,..
New Zealand,7.2860000000000005,2015,100,97.73031,2.81706701947928,0.893036346529527,7.37,20.53633489,52.9473235799199,13.27,..,..,..,..,6.87,23.23655,36.97927,31.8665947936974,0,177620948761.31,4.43429494402392,24.1421414661725,..,2.42008326433032,3.1,5.6,4595700,13.81545,14.49628,30.7891755544734,267710,27.4055317579212,54.3901941076701,5.36520004272461,..
New Zealand,7.334,2016,100,98.52273,3.14311786334926,1.00034662162155,7.37,20.36823879,53.4221681451946,12.65,..,..,..,..,6.64,24.56902,35.88028,30.8410627175451,..,189285950470.754,3.4714568346147,24.7890877262664,..,2.24387215637725,3,5.4,4693200,13.8189,14.6225,..,267710,27.1854405532952,51.3228447229639,5.09999990463257,..
New Zealand,7.31400012969971,2017,..,..,..,..,..,..,54.0535998167,..,..,..,..,..,..,..,..,29.9922903410033,..,205852838254.712,3.02865704250725,..,..,..,3,5.3,4793900,..,..,..,267710,27.3291643762164,..,4.7020001411438,..
Nicaragua,5.827999999999999,2015,81.1631393432617,..,9.97419003953732,8.74393997653866,4.1,26.16248968,54.1297774380849,19.925,..,..,..,..,4.773,..,..,16.1084678928857,5.10549709,12611087031.4931,4.76860879419793,14.3324809968498,..,1.12180386446461,7.6,18.5,6082035,..,..,48.2049091920335,130370,15.7696005087039,99.4728626022206,..,..
Nicaragua,5.992000000000001,2016,81.7967987060547,..,5.53586192547112,4.37078385078375,4.1,25.17578794,53.2675529539365,19.511,..,..,..,..,4.784,..,..,16.5203151004306,..,13184989877.5664,4.65875919160213,13.8197528981597,..,2.82306189826478,7.3,17.9,6149928,..,..,..,130370,16.2912231899549,95.095130525147,..,..
Nicaragua,6.07100009918213,2017,..,..,..,..,..,..,52.6202474784543,..,..,..,..,..,..,..,..,16.4813344371584,..,13814261535.5434,4.8610949762172,14.7896137626754,..,5.1543118582579,7.1,17.2,6217581,..,..,..,130370,16.5399202448837,96.6508837293879,..,..
Niger,3.845,2015,16.6,62.6857,3.03625418502236,-0.841120237459592,5.17,18.52167779,111.615630804364,48.438,..,..,..,..,9.942,45.77702,32.16961,..,25.75727514,7217667780.59665,4.33707237038547,16.1356802683799,..,1.7527647577007,27.4,93.5,19896965,27.95952,36.6289,78.9398275175155,1267000,..,59.1238605074889,..,..
Niger,3.8560000000000003,2016,16.2172336578369,63.79476,6.79349470427502,2.78468352728349,5.17,..,111.778738663356,48.136,..,..,..,..,9.7,..,..,..,..,7528285443.60769,4.92593093257608,17.5376823824352,..,5.88082369375496,26.6,88.7,20672987,26.73945,36.2582,..,1267000,..,48.706386584922,..,..
Niger,4.02799987792969,2017,..,66.81589,..,..,..,..,111.647780912374,..,..,..,..,..,..,..,..,..,..,8119710126.3489,4.89343669134247,17.3532432804875,..,5.88681455272599,26,84.5,21477348,29.73171,36.33661,..,1267000,..,49.5874837091304,..,..
Nigeria,5.268,2015,52.5,..,-5.54936251136968,-8.01056145334529,0.85,17.74619696,88.1508574027226,39.372,1.16246338516303,6.36858785570756,6.41370666952272,3.7642855236789,12.766,..,..,..,9.93912205,494583180777.234,2.65269329551248,14.2714627424499,..,-1.46014249063872,34.2,107.5,181181744,..,..,86.6356215634187,923770,..,21.4469296745955,4.31099987030029,..
Nigeria,4.875,2016,59.3,..,-4.67187982959419,-7.13614443946608,0.85,..,88.0919379476831,38.887,..,..,..,..,12.462,..,..,..,..,404649527537.713,-1.61686895000074,13.0804366618964,..,-4.31763556852557,33.5,103.8,185989640,..,..,..,923770,..,20.7225188807245,..,..
Nigeria,5.07399988174438,2017,..,..,..,..,..,..,87.7665048043982,..,..,..,..,..,..,..,..,..,..,375745486520.656,0.805886619557555,15.4698528527607,..,-0.211601998825344,32.9,100.2,190886311,..,..,..,923770,..,26.3475990009104,..,..
Norway,7.522,2015,100,99.76589,-0.275370441750596,-1.29384058137117,6.49397176987868,34.15330008,52.1267606253032,11.3,..,..,..,..,7.8,23.7194,29.36497,38.1374522307701,0,386663139402.707,1.97009778573734,33.1971613628229,..,-4.66714394131606,1.6,2.7,5190239,8.63887,8.86857,57.7720015985381,625217.109375,22.08936421865,69.8096542912451,4.29589986801147,..
